order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,product_id,seller_id,price,shipping_charges,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value,customer_zip_code_prefix,customer_city,customer_state
yYk586LcCRYw,hgHQgpZ9rVHu,delivered,2018-03-11 14:54:08,2018-03-11 15:27:59,2018-03-23 19:23:02,2018-04-02,Hh61P9XhdxJT,zhKBSmYNDuJd,21.74,8.31,furniture_decor,2850.0,40.0,5.0,44.0,1,credit_card,2.0,173.29,95870,itajai,SC
2HQ26ShSPhCA,uvuFFZDOAlU7,canceled,2017-07-29 12:56:17,2017-07-29 13:05:18,2018-06-18 14:31:22,2017-08-18,jcZ2MOqKsGsh,60CZvBJuXsud,136.9,24.78,toys,1590.0,38.0,20.0,23.0,1,voucher,1.0,81.16,93410,sao paulo,SP
iWJeaLiduq7C,bVaqeOVzrNj1,delivered,2018-08-09 08:16:06,2018-08-10 08:10:16,2018-08-15 19:42:35,2018-09-10,OEoHcaKHbdiB,SdNJoEI8fcgb,168.1,31.97,toys,4050.0,68.0,10.0,30.0,1,voucher,1.0,353.45,58580,niteroi,RJ
1vz8w7BjKsWC,EZkjVsEKMQF0,delivered,2018-07-09 21:31:15,2018-07-09 21:45:13,2018-07-13 20:51:09,2018-07-24,Ggd3U51peXoq,8cMMpAAFEsxE,15.89,50.28,electronics,175.0,22.0,11.0,16.0,1,credit_card,1.0,38.76,88130,araraquara,SP
h8KEpd8n4gLL,LkYwWbX35V3p,delivered,2017-11-27 11:05:38,2017-11-27 11:15:03,2018-01-22 13:56:53,2017-12-19,etUc3o0rjL6e,qeM9i4J3ypy2,849.5,109.49000000000001,toys,2220.0,20.0,30.0,30.0,1,credit_card,3.0,673.02,36700,sao paulo,SP
PC71lF6z451l,paCiJAGDh54D,delivered,2018-06-20 12:30:41,2018-06-22 04:36:05,2018-06-26 22:38:34,2018-07-03,lFGT2p3CDtxY,luzDO2kXE6wp,49.97,38.82,toys,200.0,22.0,3.0,15.0,1,wallet,1.0,41.98,12053,piracicaba,SP
TySAT9hqufKc,wuCRBXrAQIyN,delivered,2018-05-10 20:41:16,2018-05-10 20:57:56,2018-05-21 19:16:30,2018-05-30,daiqbsoofbQ7,EZcvC15JiPPz,98.6,12.28,toys,150.0,17.0,8.0,12.0,1,credit_card,4.0,0.48,86375,goiania,GO
Y72RuFd0mZnO,jsuJ85mr7Rlb,delivered,2017-12-13 23:06:19,2017-12-13 23:15:33,2017-12-18 16:43:44,2018-01-05,dAz11YkQkoue,TuPm19CMKvrM,59.21,32.34,health_beauty,100.0,20.0,15.0,15.0,1,credit_card,3.0,90.89,31525,guarulhos,SP
JQnDQBQZYwWs,7qqTmdyVGDMP,delivered,2018-03-15 22:03:50,2018-03-15 22:15:51,2018-03-20 21:58:43,2018-03-28,KocIrz6J906g,OOPkZSte8kf6,223.51,67.53,toys,200.0,16.0,6.0,20.0,1,credit_card,1.0,1.51,99990,sao goncalo,RJ
qcXjhr3DZYmI,ebCRKHmjYa2q,delivered,2018-02-22 12:04:32,2018-02-22 12:29:22,2018-04-02 23:26:57,2018-03-20,xj8TsBOfCz2Q,DAXcLJj7W7BQ,453.7,47.55,toys,329.0,20.0,16.0,18.0,1,credit_card,1.0,56.79,82640,joinville,SC
3SQKKPbTrStx,ap5gXjoc79ju,delivered,2018-01-26 17:33:03,2018-01-26 18:00:34,2018-02-01 20:29:26,2018-02-09,LEtlZnZPgiXx,3jwvL6ihC45G,24.1,32.34,toys,50.0,16.0,5.0,11.0,1,credit_card,2.0,108.67,48020,sao paulo,SP
IKSlI8m4cXvg,63cb18M1Z31w,delivered,2018-08-07 16:45:43,2018-08-07 17:05:05,2018-08-10 19:58:43,2018-08-27,dtkkSAYxncfA,dwcf0d2KopFX,42.95,12.28,toys,150.0,20.0,10.0,20.0,1,credit_card,1.0,92.44,4114,ibirite,MG
ubzoVELLkeoU,cIIcBGeYxzLl,delivered,2017-11-24 21:08:14,2017-11-25 00:16:29,2017-12-22 21:40:03,2017-12-21,WLCpnwy0jsjj,K0qPVGdA91KO,475.6,17.03,furniture_decor,1150.0,35.0,23.0,35.0,1,credit_card,2.0,11.78,21640,palhoca,SC
FfjA9YfQ045p,asn6Y9BiG6Ma,delivered,2017-01-05 14:18:03,2017-01-07 03:44:16,2017-01-17 16:47:45,2017-02-13,qjquOwfUstem,ErNdnCxofJMU,145.69,61.32,toys,200.0,16.0,2.0,11.0,1,wallet,1.0,106.87,2261,curitiba,PR
pHtHYRoip8Cl,MdXOdiX1GYJB,delivered,2017-11-27 21:29:49,2017-11-30 17:31:14,2017-12-09 15:27:09,2017-12-22,gdZxFB7RkmeM,wieAWPlzjuX4,699.9,47.55,toys,400.0,16.0,24.0,16.0,1,voucher,1.0,206.07,25560,itupeva,SP
yGQcdep9edOe,DFT8eetndqim,delivered,2018-03-19 07:49:47,2018-03-20 07:08:04,2018-03-26 17:28:33,2018-04-05,RO8Eso0VLlkB,CdW7Qr5M6GEr,274.49,29.34,bed_bath_table,550.0,18.0,10.0,18.0,1,voucher,1.0,145.48,99250,monte azul paulista,SP
O2vxSz1Ohmit,pfARTA1RWJhn,delivered,2018-06-18 08:14:02,2018-06-19 03:36:38,2018-06-29 15:12:38,2018-07-17,GvBzGCvvIC2D,v4i9GZGfxgTZ,679.0,29.06,toys,1000.0,53.0,8.0,18.0,1,wallet,1.0,673.02,26140,joinville,SC
CEHnEFl5VOdj,G7fLaaLEAieo,delivered,2018-01-17 18:54:36,2018-01-17 19:10:35,2018-02-21 00:39:10,2018-02-14,BuMA9g0RCLlr,TBkUw9PKrND5,78.8,20.25,toys,450.0,16.0,7.0,11.0,1,credit_card,2.0,673.02,44092,concordia,SC
JYzOn3Ha1rNQ,VOohNhPUdkDS,delivered,2018-04-22 12:13:25,2018-04-24 17:24:48,2018-05-02 20:38:44,2018-05-14,K9inDFpRP1Y5,nQlmkVGs3xYh,28.82,63.11,toys,588.0,19.0,14.0,17.0,1,credit_card,3.0,238.24,3274,araraquara,SP
YjpdVhpi6ke5,dvl5K6eo1ouv,delivered,2018-04-20 09:01:16,2018-04-24 18:35:57,2018-04-25 01:30:59,2018-05-07,sZPDopwjwXU1,T5TAziawiIyq,907.6374999999999,56.27,auto,2450.0,30.0,30.0,30.0,1,wallet,1.0,589.2,62800,osasco,SP
xmCgQrZviQ4N,Nxs89iJKBJ8Z,delivered,2018-07-22 17:47:27,2018-07-23 12:32:17,2018-07-26 16:21:16,2018-07-31,PNxV7rsy2fgg,73jr4z4JJLzT,509.99,17.39,toys,150.0,16.0,5.0,20.0,1,credit_card,3.0,215.54,2185,jundiai,SP
DWf9VC5hYd07,fo2DhPj0geOU,delivered,2017-08-02 13:06:10,2017-08-02 13:23:15,2017-09-19 15:00:51,2017-08-25,XtWT6gLIlj7Q,2IxTbqKqgUdA,43.48,99.34,toys,4050.0,40.0,38.0,40.0,1,credit_card,8.5,197.59,5642,januaria,MG
gMRkjz3CrUnd,ufG7Q9l2g5Dn,delivered,2017-09-19 19:46:11,2017-09-19 20:04:05,2017-09-29 20:49:52,2017-10-05,Mb037GbMfoRI,V3iKL8r9W9NR,34.72,67.11,toys,800.0,68.0,5.0,20.0,1,credit_card,3.0,317.95,25680,sao paulo,SP
1sBsJeYdxAI1,uJZ6s76zSxtN,delivered,2017-07-18 17:17:37,2017-07-18 17:25:16,2017-07-26 15:52:12,2017-08-09,LP9yzvAzxDXy,hmS6KkvxMbyF,399.2,38.66,toys,750.0,32.0,9.0,24.0,1,credit_card,1.0,673.02,95173,campinas,SP
6NKIoWu3AOZS,gngo3QnJVUXB,delivered,2018-04-02 12:12:56,2018-04-02 12:28:37,2018-04-04 18:13:46,2018-04-26,KDNXKv9s2evT,A7s2wiNKJ3HW,16.89,21.91,home_appliances,500.0,30.0,12.0,17.0,1,credit_card,1.0,26.1,56460,sao paulo,SP
fQ58lYglAHz2,HtPYXtaKFzex,delivered,2017-06-16 10:33:12,2017-06-17 10:25:15,2017-06-21 18:06:29,2017-06-29,axLBYi1XjP6J,oI8R7WsNWWBc,50.21,5.59,toys,200.0,41.0,2.0,29.0,1,credit_card,4.0,88.49,49180,belo horizonte,MG
0Eab4qSWCSyh,xIjzSNbQQ1uw,delivered,2018-01-15 12:22:25,2018-01-15 12:34:24,2018-01-18 16:09:03,2018-01-30,YWxNxMu4wOKG,YVBAT3QqF9Qj,13.1,19.16,toys,1050.0,36.0,24.0,22.0,1,credit_card,3.0,673.02,94451,sao bernardo do campo,SP
RCsCygUAyk50,3qJ5VThdsczu,delivered,2017-09-15 07:39:51,2017-09-15 07:50:08,2017-09-20 22:03:52,2017-10-03,bdZMcl4443hh,nyvgAgymNBCt,328.0,109.49000000000001,toys,200.0,16.0,13.0,14.0,1,credit_card,2.0,417.83,6010,uberlandia,MG
POj27FIujdqj,lZCaJq9iYKt0,delivered,2018-06-14 21:18:25,2018-06-14 21:36:55,2018-06-20 20:58:36,2018-07-05,Djdj2b2qMgNy,OnC6iPAbNc8Z,335.99,7.42,toys,150.0,18.0,2.0,16.0,1,credit_card,1.0,99.9,59015,brasilia,DF
lTxzZyJHvbIZ,ncBjZzosb18g,delivered,2017-11-23 11:42:07,2017-11-25 03:32:48,2017-12-16 17:58:49,2017-12-21,4VIws8ixtz0J,8cMMpAAFEsxE,144.97,47.55,toys,200.0,25.0,7.0,16.0,1,wallet,1.0,33.88,29330,dom pedrito,RS
PbW1A2IELHIL,E1CIwdUAL7mV,delivered,2018-07-19 19:17:20,2018-07-19 19:50:08,2018-07-30 16:54:44,2018-08-16,63xWgMAWpCUv,evGTHuQm4wMZ,31.5,24.99,audio,250.0,16.0,5.0,11.0,1,wallet,1.0,93.31,4734,rio de janeiro,RJ
RYBegQzM81NV,QsVvy2vjoqJ2,delivered,2017-07-13 14:39:29,2017-07-14 02:24:20,2017-07-31 18:25:47,2017-08-14,5zjlm4wGGKnH,ItYhqrkUww7D,57.6,77.45,toys,1067.0,32.0,13.0,22.0,1,wallet,1.0,233.0,88350,passo fundo,RS
uIMjdIbbLKuf,eWPTvp2Uxgjr,delivered,2018-04-12 21:25:16,2018-04-13 13:29:47,2018-04-28 19:56:29,2018-05-03,ZXaWnDtFtm16,QfFj9NCYpfLN,31.0,109.49000000000001,toys,1400.0,16.0,7.0,12.0,1,credit_card,7.0,34.84,70298,dourados,MS
jj4qFCWCsUSC,SDjEL1DMM89j,delivered,2017-08-11 15:52:07,2017-08-12 02:55:08,2017-08-23 11:58:17,2017-08-31,iqxjLw041Ngo,KERtsZxD9Phy,907.6374999999999,30.66,toys,476.0,21.0,15.0,17.0,1,wallet,1.0,120.73,3974,assis,SP
JBctb1NlmsLO,A5ypt74Dm5ED,delivered,2017-11-25 23:56:26,2017-11-27 23:50:00,2017-12-15 04:22:46,2017-12-27,77YHWauoWSee,oqejBC0typqo,27.8,31.18,toys,850.0,20.0,38.0,39.0,1,credit_card,3.0,5.73,39900,acarau,CE
V98wyh8HaJrC,M8toooCMGG65,delivered,2017-03-26 14:07:21,2017-03-26 14:15:20,2017-04-03 13:15:36,2017-04-24,u7VrCV0J3rFD,bd8RhBYu7arp,16.2,0.61,toys,700.0,45.0,8.0,25.0,1,credit_card,7.0,328.5,39625,porto alegre,RS
F7SlozxlB98i,YeToIjRZbK1b,delivered,2018-04-15 23:10:48,2018-04-15 23:32:29,2018-04-21 00:08:30,2018-05-09,i8rOWNVCU8SG,X5fhqRmuvQ9Z,579.75,48.82,toys,200.0,17.0,11.0,15.0,1,credit_card,3.0,383.82,4832,sao paulo,SP
M9UeVfUqd5IQ,zwFtWWaE2Ja8,delivered,2017-11-30 09:06:04,2017-11-30 09:15:33,2017-12-27 14:18:10,2018-01-05,s284eb92Zw1i,UmQttOWjmUMt,95.03,109.49000000000001,toys,1500.0,40.0,25.0,20.0,1,credit_card,8.5,271.31,37305,vera,MT
XfRzUdQ4vXDb,Yu7y0eUjrMjF,delivered,2017-10-15 04:15:02,2017-10-15 04:28:11,2017-10-23 14:37:33,2017-10-26,GrFFq2mwLHY2,vufOqLeaCfeU,38.48,32.34,toys,200.0,16.0,8.0,11.0,1,credit_card,1.0,673.02,1414,sao bernardo do campo,SP
KZdbnccspG6C,tvBnqB57rQrh,delivered,2017-08-12 22:00:15,2017-08-12 22:15:13,2017-08-17 20:47:36,2017-09-05,CdlzSJX6L7SM,V3iKL8r9W9NR,127.77,42.05,toys,1050.0,68.0,5.0,11.0,1,credit_card,8.5,142.23,2634,betim,MG
aK8BUDSAUnAJ,EmOTT0NimdgC,delivered,2017-08-25 23:51:38,2017-08-26 00:05:55,2017-09-04 19:09:41,2017-09-19,M6dHMMDQkzl9,pgzEZp7qYHHI,34.0,58.28,toys,4050.0,44.0,15.0,34.0,1,credit_card,4.0,191.4,64080,resende,RJ
hdpKYesvGZeq,3QWW2QATQoks,delivered,2018-08-10 15:08:54,2018-08-11 02:50:24,2018-08-31 23:58:27,2018-08-16,HsY2B64ToEjd,qc8HaReZKfQJ,54.16,38.82,toys,50.0,16.0,16.0,12.0,1,wallet,1.0,223.58,2247,maua,SP
5jALvFXzAkdi,9U87V4FA6owh,delivered,2018-02-27 11:06:32,2018-02-27 11:15:32,2018-03-21 22:38:25,2018-03-21,8EMcxO7AFhVP,vlLUp3U56e8x,150.82,24.81,toys,180.0,17.0,10.0,13.0,1,credit_card,2.0,50.06,70865,sao paulo,SP
RilBPuEjhaeQ,LGiyKX8bqvRl,delivered,2017-05-08 12:15:17,2017-05-08 13:03:08,2017-05-19 13:37:46,2017-05-31,vTrdy4RV0PS5,R7nUkxgwW9FO,114.89,109.49000000000001,toys,2200.0,48.0,25.0,25.0,1,credit_card,3.0,273.96,59300,telemaco borba,PR
Weun8cqlOfrB,JG5L1Y6huM3k,delivered,2017-07-22 07:12:13,2017-07-25 03:35:25,2017-08-03 18:17:48,2017-08-15,Fn43rroPPaVv,JZPhFrxpqDgz,60.09,80.34,housewares,4050.0,31.0,38.0,31.0,1,wallet,1.0,316.76,26572,peruibe,SP
1By8LOosrvF2,grsbZ5L1H5ty,canceled,2017-11-06 15:47:20,2017-11-07 07:30:29,2018-06-18 14:31:22,2017-11-28,IiPypLNFQJ7z,BiC0o6ItMJLl,66.96,104.16,toys,50.0,42.0,9.0,25.0,1,wallet,1.0,197.91,19030,monte carmelo,MG
8XJCljLJRlic,ZLVSgLGIBt50,delivered,2018-01-10 19:02:16,2018-01-10 19:13:28,2018-01-22 23:28:34,2018-02-02,HhAtKukEU7VT,UOGIrJtSldvd,104.4,109.49000000000001,toys,1867.0,36.0,6.0,36.0,1,credit_card,2.0,257.5,85303,assis,SP
gQPaVIZUm0jj,LFLEYmt3mGzI,shipped,2017-10-20 19:51:41,2017-10-20 20:05:36,2018-06-18 14:31:22,2017-11-13,KnGbtqqEcmat,yHsOFiqVrV1u,42.89,47.55,toys,300.0,40.0,10.0,25.0,1,voucher,1.0,163.33,29192,rio de janeiro,RJ
k2K9LcU3wvcQ,26bdBz0weg9K,delivered,2018-02-21 18:47:50,2018-02-21 18:55:31,2018-02-26 21:28:51,2018-03-07,wEXYeIBMtNpz,7qJpsaaCZOk2,160.75,52.93,toys,1700.0,65.0,6.0,50.0,1,credit_card,2.0,150.14,28145,carapicuiba,SP
XQuhwBeGcadT,iWDrWao0rL2O,delivered,2018-04-03 16:00:49,2018-04-05 02:10:26,2018-04-11 18:28:33,2018-04-25,eJ0WKujR01gm,Cyl6PGvB25KG,56.89,7.54,toys,950.0,68.0,10.0,11.0,1,wallet,1.0,28.64,89108,taubate,SP
LARRQkCjz5Fs,6rX0opAYaf5O,delivered,2017-12-16 13:51:18,2017-12-16 13:58:23,2017-12-23 16:21:44,2018-01-05,JyBhiUYADnbo,V8Stg8HdXCTe,395.6,32.34,toys,250.0,16.0,7.0,11.0,1,credit_card,7.0,150.98,92323,santos,SP
70G4cTVwm38h,WnCydkx96ul3,canceled,2018-07-04 16:05:56,2018-07-06 02:55:16,2018-06-18 14:31:22,2018-08-22,lpU3XJCPa54J,nt1w9AssyxfU,78.73,34.24,toys,523.0,20.0,16.0,17.0,1,wallet,1.0,228.11,13609,buenopolis,MG
8LfYKHvDTqIN,frNd2yIHhY1X,delivered,2017-10-23 20:31:45,2017-10-23 20:49:13,2017-11-07 01:09:03,2017-11-24,k1G4RHt3R7Nk,K0qPVGdA91KO,907.6374999999999,32.95,toys,950.0,20.0,35.0,20.0,1,credit_card,8.5,37.45,76390,paranaita,MT
D2X7rxN9EsBw,5aMM3LwvZE6p,delivered,2018-07-11 19:55:14,2018-07-11 20:10:12,2018-07-21 10:41:27,2018-08-01,hXJzBtpOKuuU,DhnYfWO3PJ5F,40.8,18.46,toys,4050.0,37.0,20.0,34.0,1,credit_card,4.0,96.86,9655,recife,PE
HOFJukOFU41j,5nowe7IWIlDi,delivered,2018-04-15 10:17:36,2018-04-15 10:30:53,2018-04-18 14:52:02,2018-04-30,Vb1H62ttvRIQ,9T57uT5NnFAO,123.49,17.5,toys,4050.0,32.0,25.0,14.0,1,credit_card,2.0,54.62,2932,sao paulo,SP
uApWp6b4k8Y5,nOJb8kxjeqMu,delivered,2018-07-03 18:41:20,2018-07-05 16:10:30,2018-07-11 18:18:38,2018-07-30,1zUdSj6NFG6K,UOGIrJtSldvd,24.79,12.86,auto,450.0,20.0,15.0,15.0,1,credit_card,1.0,59.22,89202,caxias do sul,RS
7L8qUUgsbhXY,qVYMpdAeuyNn,delivered,2018-07-24 18:36:55,2018-07-24 18:45:13,2018-07-26 15:38:49,2018-08-01,5OJOlHuoPBnC,l7dKfvHZDuWA,188.8,51.05,toys,1000.0,68.0,10.0,15.0,1,credit_card,2.0,209.81,31746,campinas,SP
PvRgo7CeEN4f,9QRPPukPDKtj,delivered,2018-03-21 15:05:19,2018-03-21 15:16:13,2018-04-04 14:42:50,2018-04-09,Joe8cEWyRSL5,EqPcJSwcfSMn,42.15,46.4,consoles_games,900.0,22.0,7.0,18.0,1,credit_card,8.5,638.55,37136,betim,MG
aDxB5SgA7C4q,ejNZQ7X7x2T3,canceled,2018-02-05 16:30:33,2018-02-05 16:52:11,2018-06-18 14:31:22,2018-03-12,vkx2x9k5aIEp,yHsOFiqVrV1u,34.0,3.24,toys,4050.0,38.0,30.0,28.0,1,credit_card,3.0,0.33,94950,teresina,PI
AHI2VGgmwKwA,Aecwfm7Hmsal,delivered,2018-06-18 11:15:23,2018-06-19 03:36:54,2018-06-22 18:53:47,2018-07-05,PdQSW0L6zcA8,JewlcaWRwb2n,116.11,27.57,toys,150.0,16.0,12.0,15.0,1,wallet,1.0,208.07,13170,cascavel,PR
0gxtU32XLhDR,tc4f86hhYwpB,delivered,2018-05-08 21:04:24,2018-05-08 21:15:28,2018-05-21 20:48:51,2018-05-29,t3Yt7rB0Siv5,0pPOelafmUDD,349.9,2.58,construction_tools_construction,450.0,16.0,10.0,11.0,1,credit_card,3.0,1.22,95250,salvador,BA
NqkFWmoEkOni,u1gplSGJr1m5,delivered,2018-08-16 10:02:10,2018-08-16 10:15:17,2018-08-24 19:22:01,2018-09-11,6qDx55OCUjhU,uWD9LoTnGKSE,475.0,42.92,toys,750.0,34.0,18.0,44.0,1,credit_card,6.0,303.46,11661,salvador,BA
uT2NLXe4uIbX,JOJJwXBnFMcH,delivered,2017-12-11 09:46:54,2017-12-11 09:54:23,2018-01-05 20:49:30,2018-01-09,Mc3HVfMW32MH,DAXcLJj7W7BQ,36.5,47.55,toys,214.0,18.0,15.0,15.0,1,credit_card,2.0,85.52,83411,curitiba,PR
csNKQHT4LjSP,txfGakDnlUkr,delivered,2018-07-25 17:37:28,2018-07-27 02:24:17,2018-08-14 23:41:17,2018-08-21,h2L3kgHs7Aaa,XePbD5Ocm6Yk,22.3,15.81,toys,700.0,32.0,15.0,21.0,1,wallet,1.0,96.64,35325,lagoa d'anta,RN
ff6LV2J7cd1m,Hv2CJ4UgONx7,delivered,2018-07-25 16:12:07,2018-07-27 02:24:26,2018-07-30 17:57:35,2018-08-02,dshaRMcCMDlF,IfkTaAAVww4a,97.44,10.85,consoles_games,100.0,20.0,3.0,15.0,1,wallet,1.0,451.23,26263,betim,MG
2DhVqmEuKWsy,aptoeeHlIxbP,delivered,2018-07-02 16:31:06,2018-07-02 16:50:20,2018-07-06 18:36:26,2018-07-27,kYkawOSYkfjo,3FRwW3adXzn7,517.65,25.28,watches_gifts,375.0,21.0,15.0,16.0,1,voucher,1.0,333.6,33120,ribeirao preto,SP
VBLoTukvL7qH,Df666drgmPfx,delivered,2018-08-06 18:16:20,2018-08-06 18:30:20,2018-08-10 19:21:51,2018-08-14,IygrTULmkPjL,3FRwW3adXzn7,907.6374999999999,109.49000000000001,toys,350.0,21.0,12.0,14.0,1,credit_card,3.0,116.6,42721,paranagua,PR
Xz9xN4y9ehaz,DRJMerHUON15,delivered,2017-06-15 22:49:09,2017-06-17 03:42:30,2017-07-03 11:33:41,2017-07-19,Y6z2ccr6ILTJ,g6AdzghqF6DD,40.5,41.85,toys,3300.0,60.0,18.0,50.0,1,wallet,1.0,123.57,6690,matupa,MT
ME2UeeIZeHQQ,7oijac5SpbW5,delivered,2017-09-01 18:32:18,2017-09-01 22:25:51,2017-09-11 22:41:58,2017-09-26,CIzjmmwLZi9E,XbKPeGD7lJ5P,41.58,12.22,toys,441.0,24.0,20.0,17.0,1,credit_card,1.0,217.37,4690,guarulhos,SP
Y8qzXFVs2NdT,N9TistbY5amC,delivered,2018-04-09 13:11:55,2018-04-09 13:29:45,2018-04-11 18:46:31,2018-04-25,0GII09WWgwUY,Cyl6PGvB25KG,132.9,60.07,toys,200.0,51.0,15.0,15.0,1,credit_card,3.0,138.65,4880,sao jose dos campos,SP
O9usX12ihwJ4,CWALhpNIASHI,delivered,2018-02-01 14:02:19,2018-02-03 02:53:07,2018-02-14 13:41:59,2018-02-23,UGsLZX3s5mEt,Fh5z5uvA4neX,41.7,17.38,construction_tools_construction,1700.0,16.0,11.0,11.0,1,wallet,1.0,284.81,95835,carapicuiba,SP
UnPOaR1OCnNc,jnoKHCWQzJID,delivered,2017-07-12 13:15:37,2017-07-12 14:03:38,2017-07-18 22:44:52,2017-08-01,W0BmO3Zth0WP,2jTASjIU2rIf,265.9,67.11,toys,650.0,24.0,10.0,20.0,1,credit_card,1.0,408.66,79115,lencois paulista,SP
BERp5cg4oEws,eKhyaqjCe7PA,delivered,2017-11-25 09:20:17,2017-11-25 09:33:47,2017-12-04 22:18:52,2017-12-19,m2BXGAfmaOtK,k6Ksam5fmXKf,28.82,23.17,toys,450.0,20.0,10.0,15.0,1,credit_card,5.0,231.76,24310,campo mourao,PR
BtFtgxewQU3o,0XrxfhxhjXYE,delivered,2018-05-13 12:09:17,2018-05-13 12:32:32,2018-05-18 21:27:56,2018-06-18,HheG19aBYVwJ,yGbPyLPc8PmT,907.6374999999999,12.28,watches_gifts,200.0,16.0,2.0,11.0,1,credit_card,1.0,32.64,74660,rio de janeiro,RJ
KZQpsmctCSfS,yBX7ugjJOTSS,processing,2018-02-04 14:21:50,2018-02-04 14:35:32,2018-06-18 14:31:22,2018-03-07,oszo5WkcF9hR,EhsTzampIuzr,907.6374999999999,16.36,toys,4050.0,35.0,25.0,27.0,1,credit_card,3.0,111.66,6030,itumbiara,GO
g9qI3z1YAvNw,oCaEiLxD6fHF,delivered,2018-04-17 20:21:28,2018-04-18 20:15:16,2018-04-26 00:40:52,2018-05-09,d0gLt5qG6suy,WPmASwhpqDlG,453.7,109.49000000000001,toys,1200.0,32.0,28.0,13.0,1,credit_card,1.0,606.48,45710,sao paulo,SP
aMzeNC1KCVOQ,I94cAhDO80TM,delivered,2018-08-01 17:03:52,2018-08-01 17:15:24,2018-08-03 20:18:48,2018-08-06,ocSuycYd5FzD,NFarHrNhIIbP,367.0,14.65,sports_leisure,250.0,16.0,6.0,20.0,1,credit_card,2.0,673.02,35470,ferraz de vasconcelos,SP
dZuZBawSN57o,nyVwdmiDhhG6,delivered,2018-08-19 16:28:17,2018-08-20 12:30:07,2018-08-29 01:05:28,2018-09-04,UtRbLGZqWe6T,Hvqvzx84Y4bC,199.96,35.85,furniture_decor,4050.0,68.0,8.0,52.5,1,credit_card,5.0,183.4,39780,belo horizonte,MG
nKbHlRgVGlF3,uQoGZ4NfZUsh,delivered,2018-04-29 15:18:48,2018-04-29 15:34:52,2018-05-08 16:23:35,2018-05-22,4lnnpEh9Lojy,VJ5Szmsf2dUQ,907.6374999999999,44.33,toys,1275.0,27.0,26.0,27.0,1,credit_card,8.0,236.92,35894,conchal,SP
P09ArFA0BZRP,5dFJ3hGKYymc,delivered,2017-07-11 14:08:34,2017-07-12 02:10:22,2017-07-26 17:17:49,2017-08-02,1Shu25hw8jmU,eOhcPgdVKUYw,399.2,47.55,sports_leisure,150.0,16.0,16.0,11.0,1,wallet,1.0,343.54,89970,ipatinga,MG
XbYUfEsyagnN,fvrCaNELssNc,delivered,2017-06-06 12:23:28,2017-06-06 13:25:33,2017-06-09 15:17:56,2017-06-27,G16XPtJuiBOe,nOpV5DDruGvj,17.91,32.34,toys,150.0,16.0,4.0,13.0,1,voucher,1.0,419.44,97385,sao paulo,SP
mofZTSTPPWxE,g0UqYq0z41XR,delivered,2017-09-14 13:24:48,2017-09-14 13:37:05,2017-09-25 18:54:37,2017-10-03,qtlBf0tnYibE,vJf4Jmjx31y3,21.94,47.55,toys,240.0,16.0,2.0,11.0,1,credit_card,2.0,41.15,74460,niteroi,RJ
rUQbmLj5M2QE,VBhPvelXEBtq,delivered,2017-05-17 04:26:46,2017-05-18 04:35:12,2017-06-02 08:32:45,2017-07-03,2m67LSn6k958,AvTLykupHOIB,97.44,70.82,toys,250.0,40.0,4.0,30.0,1,credit_card,1.0,114.79,95181,diamantino,MT
QFwMop3sFZ9H,TSar8iKGBFdD,delivered,2017-11-28 18:13:19,2017-11-28 18:32:32,2017-12-20 18:39:00,2017-12-19,gkFvRSioMfLT,zPSCpHFnSfys,126.69,20.9,toys,237.0,16.0,16.0,16.0,1,credit_card,4.0,113.71,88704,niteroi,RJ
hYDthrOpadOc,YsC9HcNGEOnJ,delivered,2018-01-22 19:57:33,2018-01-22 20:16:13,2018-01-31 19:28:35,2018-02-21,qAJdy2rvA6Nv,KH9VVC2iPaCb,42.89,47.55,toys,1050.0,22.0,9.0,12.0,1,credit_card,1.0,126.72,15010,cabralia paulista,SP
TTBF9yOgN5EH,UXwfLujVOTVL,delivered,2017-04-02 15:08:45,2017-04-02 15:15:17,2017-04-11 12:15:57,2017-04-28,6iped3gcNaVR,CmIOujRnGWTM,729.99,70.34,bed_bath_table,400.0,19.0,13.0,15.0,1,credit_card,5.0,254.19,60175,jarinu,SP
F9i3hpJUc5HJ,sllkB0XGYrxT,delivered,2017-12-05 20:25:59,2017-12-06 07:13:55,2017-12-17 13:57:07,2017-12-28,vBG3fdRC0U7J,nQlmkVGs3xYh,395.6,11.33,toys,2200.0,30.0,30.0,40.0,1,credit_card,3.0,70.61,83413,taubate,SP
PzBniksLzOcM,OSFTagz8LUCX,delivered,2018-02-01 11:09:31,2018-02-02 02:53:38,2018-02-06 21:52:22,2018-02-19,6gc28NXmxjiC,DQDmbEDffCF1,27.64,61.32,toys,363.0,16.0,4.0,11.0,1,wallet,1.0,517.24,64645,sao paulo,SP
UWss0GYyCTJq,IG0zdwpicn3n,delivered,2017-01-31 13:01:10,2017-01-31 13:15:08,2017-02-09 16:14:22,2017-03-03,Sd2c5zg8xeYS,V5WynwQkZECV,303.45,42.76,toys,300.0,20.0,6.0,26.0,1,credit_card,1.0,550.83,3185,florianopolis,SC
